,,,,,,,,,,,,NEW EFFICACY,,,,,,,,,,,,,,,,,,EFFICACY,,,,,,,,,,,,,,,,,,ESTIMATED EFFICACY,,,,,,,,,,,,,,,,,,IMPACT,,,,,,,,,,,,,,,,,,,,,,,,Efficacy,,,,,,,,Estimated Efficacy,,,,,,,,Impact,,,,,,,,,OVERALL IMPACT,,,,,,(thousands),,Country,WHO Region,,,,Region,Country,Year,% febrile children under 5 receiving any antimalarial treatment,% febrile children under 5 receiving ACT only ,Source,,,REGION AVERAGE ,
Country,WHO Region,Population,1st Line (p.falc.),% febrile children under 5 receiving any antimalarial treatment  ,% febrile children under 5 receiving ACT only ,DALY,Prevalence,% p. falc.,Estimated p. falc. DALY,Estimated p. falc. prevalence (prevalence * % p. falc),# p. falc. treated,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,AL,AL+PQ,AM,ART+NQ,ART+PPQ,AS+AQ,AS+MQ,AS+MQ+PQ,AS+SP,AS+SP+PQ,AT+PG,CQ+PQ,DHA-PPQ,DHA-PPQ+PQ,PQ,QN,QN+CL,QN+D,IMPACT of P.falc,1st Line (p.vivax.),% p. vivax,Est p. vivax. DALY,Est p. vivax. prevalence,p. vivax treatment coverage,CQ+PQ,CQ,DHA-PPQ,AL,QN,AS+AQ+PQ,AL+PQ,AS+AQ,CQ+PQ,CQ,DHA-PPQ,AL,QN,AS+AQ+PQ,AL+PQ,AS+AQ,CQ+PQ,CQ,DHA-PPQ,AL,QN,AS+AQ+PQ,AL+PQ,AS+AQ,IMPACT of P.VIVAX,,Company,Drug(s),Final Impact,,,2013,,,,% p. vivax,,data.unicef.org,AFR,Democratic Republic of the Congo,2013,,17.00%,DHS_2013,,REGION, receiving any antimalarial treatment  ,5 receiving ACT only 
,,,* = NO P.FALC. 1ST / 2ND LINE FOR THIS COUNTRY,"UNICEF global databases 2015 based on DHS, MICS, Malaria Indicator Surveys (MIS) and other national household surveys.","UNICEF global databases 2015 based on DHS, MICS, Malaria Indicator Surveys (MIS) and other national household surveys.",,,,,Col H * Col I,Col F * Col K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Col BO + Col BP+ Col BQ+ Col BR+ Col BS + Col BT + Col BU + Col BV + Col BW + Col BX + Col BY + Col BZ + Col CA + Col CB + Col CC + Col CD + Col CE + Col CF,* = NO P.FALC. 1ST / 2ND LINE FOR THIS COUNTRY,, Col G* ColCI, Col H* ColCI,,,,,,,,,,,,,,,,,,,,,,,,,, Col CJ* ColCL* ColCU/(1- ColCL* ColCU),, ,,,,,,,,,,,,AFR,Gambia,2013,6.70%,38.00%,DHS_2013,,AFR,22.64%,50.38%
Mauritania,AFR,3946170,AL; AS+AQ,22.64%,50.38%,"132,800.00","1,587.00",100.00%,"132,800.00","1,587.00",799.60,,,,,,,,,,,,,,,,,,,,,,,,98.20%,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Democratic People's Republic of Korea,0.1,,Mexico,AMR,100%,,,,,,,,,,,,
Mauritius,AFR,1258653,,22.64%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Norway,0,,Micronesia (Federated States of),WPR,,,,,,,,,,,,,
Mexico,AMR,122535969,CQ+PQ,16.43%,50.38%,100.00,495.00,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,100%,100.00,495.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Oman,0,,Monaco,EUR,,,,,,,,,,,,,
Micronesia (Federated States of),WPR,103702,,2.60%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Pakistan,204.3,,Mongolia,WPR,,,,,,,,,,,,,
Monaco,EUR,37971,,16.43%,50.38%,,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Palestine,0,,Montenegro,EUR,,,,,,,,,,,,,
Mongolia,WPR,2869107,,2.60%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Panama,1.3,,Montserrat,AMR,,,,,,,,,,,,,
Montenegro,EUR,621207,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Papua New Guinea,108.1,,Morocco,EMR,,,,,,,,,,,,,
Montserrat,AMR,4959,,16.43%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Paraguay,0,,Mozambique,AFR,0,,,,,,,,,,,,
Morocco,EMR,33824769,,2.30%,50.38%,400.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Peru,1.6,,Myanmar,SEA,26%,,,,,,,,,,,,
Mozambique,AFR,26434372,AL,22.64%,50.38%,"2,751,600.00","2,998,874.00",100.00%,"2,751,600.00","2,998,874.00","1,510,971.13",,,,,,,,,,,,,,,,,,,96.90%,,,,,,,,97.70%,,,,93.10%,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Philippines,50.1,,Namibia,AFR,0,,,,,,,,,,,,
Myanmar,SEA,51448196,AL; AM; AS+MQ; DHA-PPQ; PQ,16.43%,50.38%,"553,700.00","251,273.00",74.00%,"409,738.00","185,942.02","93,686.17",,,,,,,,,,,,,,,,,,,99.00%,,,,,96.60%,100.00%,,,,,,96.60%,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,26%,"143,962.00","65,330.98",16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Poland,0,,Nauru,WPR,,,,,,,,,,,,,
Namibia,AFR,2316520,AL,8.40%,45.00%,"16,700.00","4,911.00",100.00%,"16,700.00","4,911.00","2,209.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AL,0%,0.00,0.00,8.40%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Portugal,0,,Nepal,SEA,88%,,,,,,,,,,,,
Nauru,WPR,10821,,2.60%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Qatar,0,,Netherlands,EUR,,,,,,,,,,,,,
Nepal,SEA,27985310,AL+PQ,16.43%,50.38%,"23,800.00","1,974.00",12.00%,"2,856.00",236.88,119.35,,,,,,,,,,,,,,,,,,,100.00%,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,88%,"20,944.00","1,737.12",16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Romania,0,,New Caledonia,WPR,,,,,,,,,,,,,
Netherlands,EUR,16804432,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Russia,0,,New Zealand,WPR,,,,,,,,,,,,,
New Caledonia,WPR,263000,,2.60%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Rwanda,294.4,,Nicaragua,AMR,82%,,,,,,,,,,,,
New Zealand,WPR,4442100,,2.60%,50.38%,0.00,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Saint Lucia,0,,Niger,AFR,0,,,,,,,,,,,,
Nicaragua,AMR,5945747,CQ+PQ,16.43%,50.38%,700.00,"1,194.00",18.00%,126.00,214.92,108.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,82%,574.00,979.08,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Saint Vincent and the Grenadines,0,,Nigeria,AFR,0,,,,,,,,,,,,
Niger,AFR,18426372,AL,22.64%,50.38%,"2,127,500.00","2,353,422.00",98.00%,"2,084,950.00","2,306,353.56","1,162,047.37",,,,,,,,,,,,,,,,,,,94.45%,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,22.64%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Samoa,0,,Niue,WPR,,,,,,,,,,,,,
Nigeria,AFR,171829303,AL; AS+AQ,32.70%,18.00%,"22,078,400.00",,100.00%,"22,078,400.00",0.00,,,,,,,,,,,,,,,,,,,,100.00%,,,,,100.00%,97.10%,,,,,,97.30%,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,*,0%,0.00,0.00,32.70%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Sao Tome and Principe,5.4,,Northern Mariana Islands,WPR,,,,,,,,,,,,,
Niue,WPR,,,2.60%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Saudi Arabia,1.7,,Norway,EUR,,,,,,,,,,,,,
Northern Mariana Islands,WPR,54036,,2.60%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Senegal,524,,Oman,EMR,,,,,,,,,,,,,
Norway,EUR,5079623,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Serbia,0,,Pakistan,EMR,83%,,,,,,,,,,,,
Oman,EMR,3711481,AL+PQ,2.30%,50.38%,0.00,0.00,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Seychelles,0,,Palau,WPR,,,,,,,,,,,,,
Pakistan,EMR,181712595,AS+SP+PQ,3.40%,50.38%,"204,300.00","281,755.00",17.00%,"34,731.00","47,898.35","24,133.40",,,,,,,,,,,,,,,,,,,99.40%,,,,,,,,100.00%,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,83%,"169,569.00","233,856.65",3.40%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Sierra Leone,718.2,,Panama,AMR,99%,,,,,,,,,,,,
Palau,WPR,20920,,2.60%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Singapore,0,,Papua New Guinea,WPR,11%,,,,,,,,,,,,
Panama,AMR,3838462,AL+PQ,16.43%,50.38%,"1,300.00",705.00,1.00%,13.00,7.05,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,99%,"1,287.00",697.95,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Slovakia,0,,Paraguay,AMR,0,,,,,,,,,,,,
Papua New Guinea,WPR,7592865,DHA-PPQ,2.60%,50.38%,"108,100.00","279,994.00",87.00%,"94,047.00","243,594.78","122,734.29",,,,,,,,,,,,,,,,,,,97.30%,,,,,,,,90.00%,,,,88.00%,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AL+PQ,11%,"11,891.00","30,799.34",2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Slovenia,0,,Peru,AMR,84%,,,,,,,,,,,,
Paraguay,AMR,6465740,AL+PQ,16.43%,50.38%,0.00,0.00,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,0%,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Solomon Islands,3,,Philippines,WPR,20%,,,,,,,,,,,,
Peru,AMR,30565716,AS+MQ,16.43%,50.38%,"1,600.00","43,468.00",16.00%,256.00,"6,954.88","3,504.19",,,,,,,,,,,,,,,,,,,,,,,,,98.90%,,98.90%,,,99.40%,98.20%,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,84%,"1,344.00","36,513.12",16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Somalia,496.3,,Poland,EUR,,,,,,,,,,,,,
Philippines,WPR,98481032,AL+PQ,0.10%,50.38%,"50,100.00","6,514.00",79.00%,"39,579.00","5,146.06","2,592.82",,,,,,,,,,,,,,,,,,,100.00%,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,20%,"10,020.00","1,302.80",0.10%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,South Africa,21.8,,Portugal,EUR,,,,,,,,,,,,,
Poland,EUR,38040196,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Republic of Korea,0.1,,Puerto Rico,AMR,,,,,,,,,,,,,
Portugal,EUR,10457295,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,South Sudan,246.2,,Qatar,EMR,,,,,,,,,,,,,
Puerto Rico,AMR,3593077,,16.43%,50.38%,,,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Spain,0,,Republic of Korea,WPR,100%,,,,,,,,,,,,
Qatar,EMR,2250473,,2.30%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,2.30%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Sri Lanka,0.9,,Republic of Moldova,EUR,,,,,,,,,,,,,
Republic of Korea,WPR,50428893,,2.60%,50.38%,100.00,383.00,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CQ+PQ,100%,100.00,383.00,2.60%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Sudan,430,,Romania,EUR,,,,,,,,,,,,,
Republic of Moldova,EUR,3558566,,16.43%,50.38%,0.00,,0.00%,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,#DIV/0!,,,#DIV/0!,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,16.43%,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,Suriname,0.1,,Russia,EUR,,,,,,,,,,,,,
