Saint Lucia,AMR,"172,580",265.75,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- Clofazimine,Cfz,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,14.0,10.0,100%,9,0,100.00%,10,0,10,0.00%,100.00%,8.06,0.00,8.06,0.00,214.20,65.90%,65.90%,0.00,295.70,1.77,0,0.00%,0,0.00%,,,19.40%,3,0,0.00%,46.91,0.00,0.00,0.00,0.00,0.17,0,0,38.00%,4.64,0.19,295.89,,,,,5.44%,11.74%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,,,,0.00%,B
Saint Vincent and the Grenadines,AMR,"109,315",86.99,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- Linezolid,Lzd,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,47.0,17.0,59%,10,3,59.00%,10,3,7,30.00%,70.00%,13.70,4.11,9.59,21.03,49.08,65.90%,65.90%,18.99,67.75,3.00,0,2.20%,,14.00%,,,19.40%,9,0,0.00%,15.36,0.00,0.00,0.00,0.00,0.30,1,0,38.00%,1.52,0.06,86.81,,,,,5.44%,11.74%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,34.49%,5.34%,60.17%,100.00%,B
Samoa,WPR,"186,205",320.66,IPT,,IPT,,,- Amoxicillin/Clavulanate,Amx/Clv,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,53.0,16.0,21%,3,0,21.00%,3,0,3,0.00%,100.00%,12.90,0.00,12.90,0.00,258.45,65.90%,65.90%,0.00,356.79,2.82,0,0.00%,0,0.00%,,,19.40%,10,0,0.00%,56.61,0.00,0.00,0.00,0.00,0.28,1,0,38.00%,5.60,0.23,357.02,,,,,5.08%,13.36%,0.84%,2.79%,34%,5.26%,60.73%,40%,6.27%,53.24%,,,,0.00%,A
San Marino,EUR,"31,110",,IPT,,,,,- Thioacetazone,Thz,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,1.0,1.0,,,,34.00%,0,0,0,23.00%,77.00%,0.81,0.19,0.62,0.00,0.00,65.90%,65.90%,0.00,0.00,0.18,,1.70%,,13.00%,,,19.40%,0,,0.00%,0.00,0.00,0.00,0.00,0.00,0.02,0,0,38.00%,0.00,0.00,0.00,,,,,14.08%,20.62%,2.88%,4.78%,25%,3.93%,70.68%,37%,5.74%,57.16%,26.74%,4.14%,69.12%,100.00%,A
Sao Tome and Principe,AFR,"174,776",538.57,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- Clarithromycin,Clr,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,220.0,160.0,92%,112,13,92.00%,147,17,130,11.61%,88.39%,128.96,14.97,113.99,50.39,383.70,65.90%,65.90%,45.49,529.70,28.25,,1.90%,,88.00%,,,19.40%,43,0,0.00%,95.08,0.00,0.00,0.00,0.00,2.79,4,1,38.00%,9.40,0.39,575.58,,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,28.44%,4.40%,67.16%,100.00%,A
Saudi Arabia,EMR,"27,425,676","36,217.90",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,- Imipenem,Ipm,http://whqlibdoc.who.int/publications/2011/9789241501583_eng.pdf,"7,400.0","5,100.0",72%,"3,278",77,72.00%,"3,672",86,"3,586",2.35%,97.65%,"4,110.62",96.56,"4,014.07",685.71,"28,506.08",65.90%,65.90%,619.11,"39,352.62",900.33,,1.80%,,16.00%,,,19.40%,"1,436",0,0.00%,"6,393.75",0.00,0.00,0.00,0.00,89.04,129,49,38.00%,632.35,26.01,"39,997.74",,,,,23.28%,32.34%,1.24%,1.45%,20%,3.12%,76.72%,40%,6.16%,54.06%,22.14%,3.43%,74.43%,100.00%,A
Senegal,AFR,"12,916,229","136,810.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"26,000.0","18,000.0",69%,"8,018",776,69.00%,"12,420","1,202","11,218",9.68%,90.32%,"15,788.26","1,528.02","14,260.24","11,613.83","108,385.73",65.90%,65.90%,"10,485.86","149,626.38","2,012.68",2,2.10%,35,17.00%,95.24,205.88,12.29%,"3,195",10,0.31%,"15,297.51",11.51,3.09,0.48,7.95,199.06,288,109,38.00%,"1,512.94",62.22,"160,185.97",14.30%,16.70%,1.30%,2.10%,14.30%,16.70%,1.30%,2.10%,25%,3.91%,70.87%,40%,6.14%,54.19%,26.81%,4.15%,69.03%,100.00%,A
Serbia,EUR,"7,291,436","6,458.95",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,Anti-MDR-TB Drug Combinations,,,"3,300.0","2,700.0",1%,16,12,0.70%,19,14,5,75.00%,25.00%,"2,649.44","1,987.08",662.36,"4,753.50","1,584.50",65.90%,65.90%,"4,291.82","2,187.40",46.01,4,0.85%,8,4.70%,470.59,170.21,1.87%,62,8,12.95%,110.07,3.65,1.49,0.23,1.93,4.55,6,2,38.00%,10.89,0.45,"6,483.32",0.80%,4.10%,0.10%,0.40%,0.80%,4.10%,0.10%,0.40%,41%,6.28%,53.15%,42%,6.48%,51.63%,40.77%,6.31%,52.92%,100.00%,A
Seychelles,AFR,"89,770",104.98,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,28.0,20.0,100%,17,1,100.00%,20,1,19,5.88%,94.12%,16.12,0.95,15.17,4.98,79.64,65.90%,65.90%,4.49,109.94,3.53,,0.00%,,0.00%,,,19.40%,5,0,0.00%,18.53,0.00,0.00,0.00,0.00,0.35,0,0,38.00%,1.83,0.08,114.51,,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,,,,0.00%,A
Sierra Leone,AFR,"6,458,720","104,261.00",IPT,,,,,Drug Combination,Proportion of Treatment Use,,"27,000.0","18,000.0",74%,"9,718",976,74.00%,"13,320","1,338","11,982",10.04%,89.96%,"14,508.08","1,457.08","13,051.01","8,439.80","75,595.05",65.90%,65.90%,"7,620.11","104,358.89","3,177.64",,0.90%,,23.00%,,,19.40%,"5,238",,0.00%,"18,405.79",0.00,0.00,0.00,0.00,314.27,471,179,38.00%,"1,820.35",74.86,"112,053.86",,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,28.62%,4.43%,66.95%,100.00%,A
Singapore,WPR,"5,076,732","2,957.43",IPT,2HRZE/4HR,,2HRZE/4HR,,Z + S + Lfx + Eto + Cs + PAS,22.51%,,"2,400.0","1,800.0",74%,"1,184",50,74.00%,"1,332",56,"1,276",4.22%,95.78%,"1,778.31",75.10,"1,703.21",123.39,"2,798.41",65.90%,65.90%,111.40,"3,863.20",19.74,2,0.95%,1,2.60%,210.53,38.46,1.20%,29,3,10.37%,32.43,0.85,0.34,0.05,0.45,1.95,3,1,38.00%,3.21,0.13,"3,975.59",1.00%,1.00%,,,1.00%,1.00%,0.84%,2.79%,40%,6.22%,53.57%,40%,6.27%,53.24%,40.28%,6.24%,53.48%,100.00%,A
Sint Maarten (Dutch part),AMR,"35,474",,IPT,2HRZE/4HR,,2HRZE/4HR,,S + Lfx + Eto + Cs + PAS,3.49%,,4.0,3.0,,3,0,34.00%,1,0,1,0.00%,100.00%,2.42,0.00,2.42,0.00,0.00,65.90%,65.90%,0.00,0.00,0.53,,2.20%,,14.00%,,,19.40%,1,,0.00%,0.00,0.00,0.00,0.00,0.00,0.05,0,0,38.00%,0.00,0.00,0.00,,,,,5.44%,11.74%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,34.49%,5.34%,60.17%,100.00%,B
Slovakia,EUR,"5,391,428","1,978.40",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,Km + Lfx + Eto + Cs + PAS,74.00%,,560.0,470.0,100%,439,1,100.00%,470,1,469,0.23%,99.77%,452.61,1.03,451.58,4.34,"1,900.86",65.90%,65.90%,3.92,"2,624.13",15.82,0,0.00%,1,3.70%,,27.03,3.70%,21,1,4.83%,66.61,0.79,0.20,0.03,0.56,1.57,2,1,38.00%,6.59,0.27,"2,629.11",0.00%,7.10%,0.00%,1.60%,14.08%,7.10%,2.88%,1.60%,25%,3.93%,70.68%,37%,5.74%,57.16%,25.39%,3.93%,70.68%,100.00%,A
Slovenia,EUR,"2,048,583",776.19,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,270.0,190.0,76%,130,1,76.00%,144,1,143,0.77%,99.23%,153.14,1.18,151.96,4.81,620.80,65.90%,65.90%,4.35,857.01,33.54,0,0.00%,0,0.00%,,,19.40%,52,0,0.00%,137.03,0.00,0.00,0.00,0.00,3.32,5,2,38.00%,13.55,0.56,861.92,0.00%,3.60%,0.00%,0.00%,14.08%,3.60%,2.88%,4.78%,25%,3.93%,70.68%,37%,5.74%,57.16%,,,,0.00%,A
Solomon Islands,WPR,"527,790","6,545.37",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,900.0,420.0,11%,39,0,11.00%,46,0,46,0.00%,100.00%,338.52,0.00,338.52,0.00,"5,275.60",65.90%,65.90%,0.00,"7,282.96",74.15,0,4.50%,0,0.00%,,,19.40%,175,0,0.00%,"1,155.49",0.00,0.00,0.00,0.00,7.33,16,6,38.00%,114.28,4.70,"7,287.66",,,0.20%,0.20%,5.08%,13.36%,0.20%,0.20%,34%,5.26%,60.73%,42%,6.45%,51.85%,41.69%,6.45%,51.85%,100.00%,A
Somalia,EMR,"12,053,223","256,355.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"50,000.0","27,000.0",26%,"2,741",231,26.00%,"7,020",592,"6,428",8.43%,91.57%,"24,402.10","2,056.51","22,345.59","19,525.77","212,163.13",65.90%,65.90%,"17,629.37","292,890.98","2,364.09",27,5.20%,30,41.00%,519.23,73.17,9.62%,"4,811",0,0.00%,"22,446.15",0.00,0.00,0.00,0.00,233.81,433,165,38.00%,"2,219.95",91.30,"310,611.65",,,,,23.28%,32.34%,1.24%,1.45%,20%,3.12%,76.72%,40%,6.16%,54.06%,22.37%,3.46%,74.17%,100.00%,A
South Africa,AFR,"50,979,432","874,640.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"380,000.0","489,000.0",54%,"213,006","128,457",54.00%,"264,060","159,246","104,814",60.31%,39.69%,"394,136.29","237,690.80","156,445.50","425,140.85","279,823.09",65.90%,65.90%,"383,849.96","386,295.48","86,325.97",,1.80%,,6.70%,,,19.40%,"73,718",5402,7.33%,"154,405.21","2,814.52",860.05,133.15,"1,821.32","8,537.73","6,635","2,521",38.00%,"15,270.85",628.02,"773,587.98",,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,30.56%,4.73%,64.71%,100.00%,A
South Sudan,AFR,"10,067,192","240,531.34",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,,,,,,34.00%,0,0,0,0.00%,0.00%,0.00,0.00,0.00,0.00,0.00,65.90%,65.90%,0.00,0.00,0.00,,,,,,,19.40%,0,,100.00%,"42,462.38","19,598.02",0.00,0.00,0.00,0.00,0,0,38.00%,"4,199.58",172.71,"19,770.73",,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,,,,0.00%,A
Spain,EUR,"46,576,897","17,589.60",IPT,2HRZE/4HR,,2HRZE/4HR,,MDR Drug Resistance,,,"9,700.0","7,900.0",68%,"4,909",456,68.00%,"5,372",499,"4,873",9.29%,90.71%,"7,871.89",731.22,"7,140.66","1,628.09","15,898.92",65.90%,65.90%,"1,469.97","21,948.44",25.58,20,0.22%,13,7.10%,"9,090.91",183.10,0.36%,35,,0.00%,56.96,0.00,0.00,0.00,0.00,2.53,3,1,38.00%,5.63,0.23,"23,418.64",,,,,14.08%,20.62%,2.88%,4.78%,25%,3.93%,70.68%,37%,5.74%,57.16%,25.74%,3.98%,70.28%,100.00%,A
Sri Lanka,SEA,"20,119,000","49,596.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,DRUG RESISTANCE,PORTION,,"21,000.0","13,000.0",10%,"1,015",13,10.00%,"1,300",17,"1,283",1.28%,98.72%,"12,959.54",165.98,"12,793.56",633.24,"48,808.40",65.90%,65.90%,571.74,"67,379.95",36.82,5,0.20%,6,0.58%,"2,500.00","1,034.48",0.31%,65,4,6.12%,140.46,2.13,0.67,0.10,1.36,3.64,6,2,38.00%,13.89,0.57,"67,954.39",0.00%,0.00%,0.20%,0.20%,11.07%,19.30%,0.20%,0.20%,28%,4.29%,67.97%,42%,6.45%,51.85%,31.32%,4.85%,63.84%,100.00%,A
Sudan,EMR,"34,385,963","276,907.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,H+R only,7%,,"85,000.0","49,000.0",28%,"7,532",247,28.00%,"13,720",450,"13,270",3.28%,96.72%,"39,494.23","1,295.15","38,199.08","7,319.11","215,869.23",65.90%,65.90%,"6,608.26","298,007.25","8,650.25",,1.90%,,20.00%,,,19.40%,"16,490",46,0.28%,"48,883.98",32.77,7.16,1.11,24.50,855.52,"1,484",564,38.00%,"4,834.68",198.83,"304,847.11",,,,,23.28%,32.34%,1.24%,1.45%,20%,3.12%,76.72%,40%,6.16%,54.06%,21.86%,3.38%,74.76%,100.00%,A
Suriname,AMR,"526,103",515.03,IPT,,,,,H+R+E only,3%,,310.0,240.0,85%,173,58,85.00%,204,68,136,33.53%,66.47%,193.44,64.85,128.59,139.17,275.94,65.90%,65.90%,125.66,380.94,42.37,,2.20%,,14.00%,,,19.40%,60,,0.00%,90.92,0.00,0.00,0.00,0.00,4.19,5,2,38.00%,8.99,0.37,506.97,,,,,5.44%,11.74%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,34.49%,5.34%,60.17%,100.00%,A
Swaziland,AFR,"1,202,843","29,996.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,H+R+S only,11%,,"8,600.0","15,000.0",86%,"9,536","7,788",86.00%,"12,900","10,535","2,365",81.67%,18.33%,"11,785.41","9,625.08","2,160.33","19,247.59","4,320.08",65.90%,65.90%,"17,378.21","5,963.87","2,925.28",51,7.70%,246,34.00%,662.34,723.53,21.43%,"1,843",344,18.66%,"5,849.78",287.83,87.09,13.48,187.26,289.31,166,63,38.00%,578.55,23.79,"23,653.70",,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,30.26%,4.68%,65.06%,100.00%,A
Sweden,EUR,"9,378,126",482.00,IPT,2HRZE/4HR,,2HRZE/4HR,,,,,850.0,710.0,,,,34.00%,241,56,186,23.00%,77.00%,690.78,158.88,531.90,107.86,361.09,65.90%,65.90%,97.38,498.49,17.49,11,1.80%,7,13.00%,611.11,53.85,2.71%,23,18,78.23%,11.87,3.57,0.98,0.15,2.44,1.73,2,1,38.00%,1.17,0.05,599.49,0.00%,11.80%,0.20%,0.50%,14.08%,11.80%,0.20%,0.50%,25%,3.93%,70.68%,42%,6.45%,51.85%,27.37%,4.24%,68.39%,100.00%,A
Switzerland,EUR,"7,824,909",276.19,IPT,2HRZE/4HR,,2HRZE/4HR,,,,,720.0,580.0,,,,34.00%,197,45,152,23.00%,77.00%,550.69,126.66,424.03,60.31,201.92,65.90%,65.90%,54.46,278.75,26.67,1,1.50%,3,24.00%,66.67,12.50,5.05%,36,9,24.74%,12.70,0.86,0.22,0.03,0.60,2.64,3,1,38.00%,1.26,0.05,334.12,0.00%,6.70%,0.00%,0.60%,14.08%,6.70%,2.88%,0.60%,25%,3.93%,70.68%,37%,5.74%,57.16%,26.07%,4.04%,69.89%,100.00%,A
Syrian Arab Republic,EMR,"21,018,834","24,010.69",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"5,600.0","4,600.0",2%,85,5,2.20%,101,6,95,5.88%,94.12%,"4,137.01",243.35,"3,893.66","1,270.24","20,323.79",65.90%,65.90%,"1,146.87","28,056.97",421.32,13,6.20%,12,31.00%,209.68,38.71,10.06%,564,13,2.31%,"2,199.16",12.31,2.88,0.45,8.98,41.67,51,19,38.00%,217.50,8.94,"29,225.10",,,,,23.28%,32.34%,1.24%,1.45%,20%,3.12%,76.72%,40%,6.16%,54.06%,23.43%,3.63%,72.94%,100.00%,A
Tajikistan,EUR,"7,641,630","39,001.40",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"15,000.0","9,700.0",53%,"4,049",100,53.00%,"5,141",127,"5,014",2.47%,97.53%,"7,166.43",176.99,"6,989.44",711.65,"28,102.89",65.90%,65.90%,642.53,"38,796.01","2,305.54",92,13.00%,174,56.00%,707.69,310.71,26.12%,"3,918",245,6.25%,"9,270.05",143.43,39.57,6.13,97.73,228.02,353,134,38.00%,916.82,37.70,"39,619.67",,,,,14.08%,20.62%,2.88%,4.78%,25%,3.93%,70.68%,37%,5.74%,57.16%,27.59%,4.27%,68.14%,100.00%,A
Tanzania,AFR,"46,098,591","523,767.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,,"194,000.0",90%,"56,849","21,662",90.00%,"174,600","66,530","108,070",38.10%,61.90%,"156,364.91","59,581.99","96,782.92","160,861.24","261,297.41",65.90%,65.90%,"145,237.94","360,720.81","34,247.93",9,,22,,,,19.40%,0,17,100.00%,"92,463.59","42,675.50",0.00,0.00,0.00,"3,387.16",0,0,38.00%,"9,144.75",376.08,"549,010.33",,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,,,,0.00%,A
Thailand,SEA,"67,208,808","312,853.48",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"110,000.0","121,000.0",82%,"55,692","8,959",82.00%,"99,220","15,961","83,259",16.09%,83.91%,"97,526.57","15,688.80","81,837.77","40,564.42","211,596.95",65.90%,65.90%,"36,624.69","292,109.37","21,360.82",,2.00%,,19.00%,,,19.40%,"21,339",9,0.04%,"55,229.82",5.59,1.33,0.21,4.06,"2,112.61","1,921",730,38.00%,"5,462.29",224.64,"328,964.29",19.60%,34.50%,0.60%,1.70%,19.60%,34.50%,0.60%,1.70%,22%,3.40%,74.63%,41%,6.34%,52.73%,23.77%,3.68%,72.55%,100.00%,A
The Former Yugoslav Republic of Macedonia,EUR,"2,070,739","2,181.19",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,520.0,430.0,9%,39,0,9.30%,40,0,40,0.00%,100.00%,392.07,0.00,392.07,0.00,"1,988.81",65.90%,65.90%,0.00,"2,745.55",34.51,2,0.00%,5,6.30%,,79.37,8.82%,46,7,15.26%,175.07,6.92,1.76,0.27,4.89,3.41,4,2,38.00%,17.31,0.71,"2,753.18",,,,,14.08%,20.62%,2.88%,4.78%,25%,3.93%,70.68%,37%,5.74%,57.16%,25.39%,3.93%,70.68%,100.00%,A
Timor-Leste,SEA,"1,109,591",,IPT,,IPT,,,,,,"7,200.0","5,300.0",,,,34.00%,"1,802",414,"1,388",23.00%,77.00%,"4,271.82",982.52,"3,289.31",0.00,0.00,65.90%,65.90%,0.00,0.00,935.64,,2.20%,,16.00%,,,19.40%,"1,397",,0.00%,0.00,0.00,0.00,0.00,0.00,92.54,126,48,38.00%,0.00,0.00,0.00,,,,,11.07%,19.30%,0.87%,1.70%,28%,4.29%,67.97%,40%,6.26%,53.29%,29.27%,4.53%,66.19%,100.00%,A
Togo,AFR,"6,502,952","130,915.46",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"5,900.0","4,800.0",77%,"2,242",632,77.00%,"3,696","1,042","2,654",28.19%,71.81%,"3,868.82","1,090.59","2,778.24","29,744.73","75,773.75",65.90%,65.90%,"26,855.83","104,605.58",847.37,,1.90%,,26.00%,,,19.40%,"1,145",0,0.00%,"23,111.26",0.00,0.00,0.00,0.00,83.81,103,39,38.00%,"2,285.73",94.00,"131,555.42",,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,28.96%,4.48%,66.56%,100.00%,A
Tokelau,WPR,,,IPT,,IPT,,,,,,-,0.0,,0,0,34.00%,0,,0,0.00%,0.00%,0.00,0.00,0.00,0.00,0.00,65.90%,65.90%,0.00,0.00,0.00,0,4.50%,0,24.00%,,,19.40%,,0,100.00%,0.00,0.00,0.00,0.00,0.00,0.00,0,0,38.00%,0.00,0.00,0.00,,,,,5.08%,13.36%,0.84%,2.79%,34%,5.26%,60.73%,40%,6.27%,53.24%,35.03%,5.42%,59.55%,100.00%,A
Tonga,WPR,"104,137",198.33,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,27.0,13.0,73%,8,0,73.00%,9,0,9,0.00%,100.00%,10.48,0.00,10.48,0.00,159.85,65.90%,65.90%,0.00,220.68,2.29,0,4.50%,0,24.00%,,,19.40%,5,0,0.00%,35.01,0.00,0.00,0.00,0.00,0.23,0,0,38.00%,3.46,0.14,220.82,,,,,5.08%,13.36%,0.84%,2.79%,34%,5.26%,60.73%,40%,6.27%,53.24%,35.03%,5.42%,59.55%,100.00%,A
Trinidad and Tobago,AMR,"1,328,100","1,011.19",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,330.0,250.0,98%,254,58,98.00%,245,56,189,22.83%,77.17%,201.50,46.01,155.49,186.11,628.92,65.90%,65.90%,168.03,868.22,44.13,,1.70%,,13.00%,,,19.40%,64,0,0.00%,178.51,0.00,0.00,0.00,0.00,4.36,6,2,38.00%,17.65,0.73,"1,036.98",,,,,5.44%,11.74%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,34.35%,5.32%,60.33%,100.00%,B
Tunisia,EMR,"10,639,931","10,746.20",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"3,900.0","3,000.0",7%,156,7,6.60%,198,9,189,4.49%,95.51%,"2,955.00",132.60,"2,822.40",474.97,"10,110.04",65.90%,65.90%,428.84,"13,956.90",40.95,6,0.80%,6,12.00%,750.00,50.00,1.50%,59,12,20.51%,146.69,8.01,1.71,0.27,6.03,4.05,5,2,38.00%,14.51,0.60,"14,394.34",,,,,23.28%,32.34%,1.24%,1.45%,20%,3.12%,76.72%,40%,6.16%,54.06%,21.38%,3.31%,75.30%,100.00%,A
Turkey,EUR,"72,326,914","96,182.50",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"17,000.0","18,000.0",4%,581,14,3.50%,630,15,615,2.41%,97.59%,"17,130.90",412.79,"16,718.11","2,205.75","89,332.75",65.90%,65.90%,"1,991.52","123,323.77",790.88,110,2.50%,140,18.00%,"4,400.00",777.78,4.83%,821,250,30.46%,"4,226.04",361.81,97.01,15.02,249.78,78.22,74,28,38.00%,417.96,17.19,"125,694.28",,,,,14.08%,20.62%,2.88%,4.78%,25%,3.93%,70.68%,37%,5.74%,57.16%,26.81%,4.15%,69.04%,100.00%,A
Turkmenistan,EUR,"5,087,210","29,262.80",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"8,600.0","5,200.0",100%,"3,230",0,100.00%,"5,200",0,"5,200",0.00%,100.00%,"4,873.69",0.00,"4,873.69",0.00,"27,426.49",65.90%,65.90%,0.00,"37,862.24",296.94,19,3.80%,19,18.00%,500.00,105.56,6.28%,540,,0.00%,"1,671.04",0.00,0.00,0.00,0.00,29.37,49,18,38.00%,165.27,6.80,"37,869.04",,,,,14.08%,20.62%,2.88%,4.78%,25%,3.93%,70.68%,37%,5.74%,57.16%,27.43%,4.25%,68.33%,100.00%,A
Turks and Caicos Islands,AMR,"30,994",,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,9.0,7.0,,5,1,34.00%,2,0,2,20.00%,80.00%,5.64,1.13,4.51,0.00,0.00,65.90%,65.90%,0.00,0.00,1.24,,1.70%,,13.00%,,,19.40%,2,0,0.00%,0.00,0.00,0.00,0.00,0.00,0.12,0,0,38.00%,0.00,0.00,0.00,,,,,5.44%,11.74%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,34.35%,5.32%,60.33%,100.00%,B
Tuvalu,WPR,"10,531",,IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,21.0,16.0,,0,0,34.00%,5,,5,0.00%,100.00%,12.90,0.00,12.90,0.00,0.00,65.90%,65.90%,0.00,0.00,2.82,0,4.50%,0,24.00%,,,19.40%,4,0,0.00%,0.00,0.00,0.00,0.00,0.00,0.28,0,0,38.00%,0.00,0.00,0.00,,,,,5.08%,13.36%,0.84%,2.79%,34%,5.26%,60.73%,40%,6.27%,53.24%,35.03%,5.42%,59.55%,100.00%,A
Uganda,AFR,"33,915,133","725,727.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"66,000.0","70,000.0",81%,"36,742","19,836",81.00%,"56,700","30,611","26,089",53.99%,46.01%,"67,361.86","36,366.83","30,995.04","377,034.11","321,341.94",65.90%,65.90%,"340,415.48","443,612.21","2,400.70",15,1.40%,37,12.00%,"1,071.43",308.33,3.77%,"2,487",10,0.40%,"24,889.37",24.06,7.07,1.09,15.90,237.43,224,85,38.00%,"2,461.59",101.23,"784,152.98",,,,,10.53%,10.45%,1.50%,2.12%,28%,4.37%,67.43%,39%,6.09%,54.59%,29.36%,4.55%,66.09%,100.00%,A
Ukraine,EUR,"45,870,700","283,678.00",IPT,2HRZE/4HR,IPT,2HRZE/4HR,,,,,"65,000.0","50,000.0",95%,"34,621","5,752",95.00%,"47,500","7,892","39,608",16.61%,83.39%,"38,230.96","6,351.77","31,879.19","36,037.12","180,868.51",65.90%,65.90%,"32,537.09","249,688.79","10,709.83",1492,14.00%,3844,32.00%,"10,657.14","12,012.50",23.54%,"15,300",3870,25.29%,"60,762.86","4,198.47","1,458.98",225.88,"2,513.62","1,059.21","1,377",523,38.00%,"6,009.51",247.14,"286,671.50",6.10%,44.30%,1.50%,16.00%,6.10%,44.30%,1.50%,16.00%,33%,5.07%,62.18%,39%,6.09%,54.59%,34.75%,5.38%,59.87%,100.00%,A
United Arab Emirates,EMR,"8,270,684","2,455.32",IPT,2HRZE/4HR,,2HRZE/4HR,,,,,530.0,200.0,64%,84,4,64.00%,128,6,122,4.76%,95.24%,161.20,7.68,153.52,94.24,"1,884.76",65.90%,65.90%,85.09,"2,601.91",35.31,,1.70%,,0.00%,,,19.40%,103,0,0.00%,433.45,0.00,0.00,0.00,0.00,3.49,9,4,38.00%,42.87,1.76,"2,688.76",,,,,23.28%,32.34%,1.24%,1.45%,20%,3.12%,76.72%,40%,6.16%,54.06%,39.78%,6.16%,54.06%,100.00%,A
United Kingdom of Great Britain and Northern Ireland,EUR,"62,766,365","17,054.90",IPT,2HRZE/4HR,,2HRZE/4HR,,,,,"11,000.0","8,800.0",,,371,34.00%,"2,992",688,"2,304",23.00%,77.00%,"8,655.33","1,990.73","6,664.60","3,858.14","12,916.38",65.90%,65.90%,"3,483.43","17,831.05",131.65,49,1.40%,12,5.70%,"3,500.00",210.53,1.64%,181,60,33.18%,255.14,24.17,6.69,1.04,16.44,13.02,16,6,38.00%,25.23,1.04,"21,339.68",0.00%,2.60%,0.00%,0.70%,14.08%,2.60%,2.88%,0.70%,25%,3.93%,70.68%,37%,5.74%,57.16%,27.69%,4.29%,68.02%,100.00%,A
United States,AMR,"309,348,193","39,159.94",IPT,2HRZE/4HR,,2HRZE/4HR,,,,,,"13,000.0",66%,"7,404",627,66.00%,"8,580",727,"7,853",8.47%,91.53%,"10,478.06",887.32,"9,590.74","2,672.89","28,890.21",65.90%,65.90%,"2,413.29","39,882.90","2,294.96",90,,17,,,,19.40%,0,92,100.00%,"6,913.13","3,190.67",0.00,0.00,0.00,226.97,0,0,38.00%,683.72,28.12,"45,514.98",,,,,5.44%,11.74%,0.83%,2.16%,34%,5.19%,61.26%,41%,6.27%,53.22%,,,,0.00%,B
